City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
275,Chokurdakh,RU,2021-09-21 21:41:57,70.6333,147.9167,30.27,66,91,9.6
276,Oga,IT,2021-09-21 21:41:58,46.4631,10.347,50.68,91,16,3.6
277,Puerto Carreno,CO,2021-09-21 21:41:58,6.189,-67.4859,82.71,77,100,3.06
278,Thompson,CA,2021-09-21 21:39:18,55.7435,-97.8558,48.36,61,40,3.44
279,Acarau,BR,2021-09-21 21:41:58,-2.8856,-40.12,78.33,80,14,17.94
280,Rairangpur,IN,2021-09-21 21:41:59,22.2676,86.1751,73.6,98,100,2.35
281,Airai,TL,2021-09-21 21:41:59,-8.9266,125.4092,60.91,79,81,3.65
282,Ambelon,GR,2021-09-21 21:41:59,39.75,22.3667,72.72,77,40,5.75
283,Longyearbyen,SJ,2021-09-21 21:40:55,78.2186,15.6401,42.64,81,20,3.44
284,Akdepe,TM,2021-09-21 21:41:59,42.0551,59.3788,57.29,19,16,9.44
285,Aden,YE,2021-09-21 21:42:00,12.7794,45.0367,86.85,68,73,11.01
286,Jaumave,MX,2021-09-21 21:42:00,23.4167,-99.3833,87.94,57,16,6.49
287,Vardo,NO,2021-09-21 21:40:27,70.3705,31.1107,41.2,74,22,27.2
288,Show Low,US,2021-09-21 21:42:00,34.2542,-110.0298,79.48,19,1,9.22
289,Camocim,BR,2021-09-21 21:42:01,-2.9022,-40.8411,79.03,78,7,16.02
290,Vaitape,PF,2021-09-21 21:42:01,-16.5167,-151.75,78.49,72,9,7.47
291,Santa Rosa,PH,2021-09-21 21:42:01,14.3122,121.1114,82.38,82,100,5.55
292,Puerto Escondido,MX,2021-09-21 21:42:01,15.85,-97.0667,85.32,71,100,5.95
293,Pocatello,US,2021-09-21 21:37:46,42.8713,-112.4455,70.48,26,1,1.99
294,Ambanja,MG,2021-09-21 21:42:02,-13.6833,48.45,71.67,91,84,1.3
295,Bilma,NE,2021-09-21 21:42:02,18.6853,12.9164,87.06,13,24,4.41
296,Vostok,RU,2021-09-21 21:42:02,46.4856,135.8833,51.19,98,94,2.35
297,Birao,CF,2021-09-21 21:42:02,10.2849,22.7882,69.6,94,100,10.98
298,Moerai,PF,2021-09-21 21:42:03,-22.4333,-151.3333,74.97,77,86,7.25
299,Xichang,CN,2021-09-21 21:37:11,27.8964,102.2634,59.47,92,0,1.43
300,Alappuzha,IN,2021-09-21 21:42:03,9.49,76.3264,78.39,86,9,7.78
301,Hay River,CA,2021-09-21 21:39:28,60.8156,-115.7999,57.18,62,75,3.44
302,Amga,RU,2021-09-21 21:42:03,60.8953,131.9608,32.41,88,0,2.57
303,Camacupa,AO,2021-09-21 21:42:04,-12.0167,17.4833,69.71,21,9,1.72
304,Binga,ZW,2021-09-21 21:42:04,-17.6203,27.3414,76.17,32,20,2.01
305,Phan Thiet,VN,2021-09-21 21:42:04,10.9333,108.1,76.55,89,100,6.31
306,Amahai,ID,2021-09-21 21:42:04,-3.3333,128.9167,76.86,89,96,3.06
307,Navirai,BR,2021-09-21 21:42:05,-23.065,-54.1906,84.63,49,96,14.83
308,Otjimbingwe,NA,2021-09-21 21:42:05,-22.35,16.1333,70.77,18,34,2.82
309,Kota Kinabalu,MY,2021-09-21 21:42:05,5.9749,116.0724,75.18,83,20,3.44
310,Kachiry,KZ,2021-09-21 21:42:05,53.0675,76.1036,40.32,72,100,6.73
311,Tarauaca,BR,2021-09-21 21:42:06,-8.1614,-70.7656,86.68,54,64,1.54
312,Lagoa,PT,2021-09-21 21:42:06,39.05,-27.9833,70.2,76,0,18.25
313,Sorland,NO,2021-09-21 21:42:06,67.667,12.6934,50.92,85,100,37.98
314,Bartica,GY,2021-09-21 21:42:06,6.4,-58.6167,86.32,97,87,3.06
315,Mnogovershinnyy,RU,2021-09-21 21:39:22,53.9353,139.9242,40.8,79,43,3.6
316,Krasnoselkup,RU,2021-09-21 21:42:07,65.7,82.4667,32.9,81,87,14.34
317,Watertown,US,2021-09-21 21:42:07,42.3709,-71.1828,74.57,72,75,1.99
318,Narsaq,GL,2021-09-21 21:39:37,60.9167,-46.05,37.62,64,100,2.01
319,Clyde River,CA,2021-09-21 21:42:07,70.4692,-68.5914,30.43,93,90,0.0
320,Sioux Lookout,CA,2021-09-21 21:42:08,50.1001,-91.917,57.58,67,75,6.91
321,Gujan-Mestras,FR,2021-09-21 21:42:08,44.6333,-1.0667,63.07,77,0,8.05
322,Ilulissat,GL,2021-09-21 21:40:44,69.2167,-51.1,28.42,93,75,8.05
323,Noumea,NC,2021-09-21 21:42:08,-22.2763,166.4572,76.98,61,22,2.89
324,Amherstburg,CA,2021-09-21 21:42:09,42.1168,-83.0499,77.34,92,90,3.0
325,Borger,NL,2021-09-21 21:42:09,52.9233,6.7931,56.8,91,100,6.69
326,Taguatinga,BR,2021-09-21 21:42:09,-12.3857,-46.5711,92.79,16,51,0.92
327,Treinta Y Tres,UY,2021-09-21 21:42:09,-33.2333,-54.3833,50.22,81,36,8.16
328,Margate,GB,2021-09-21 21:41:53,51.3813,1.3862,59.95,78,97,7.9
329,Colac,AU,2021-09-21 21:42:10,-38.3333,143.5833,51.62,94,99,8.19
330,Bharatpur,IN,2021-09-21 21:42:10,27.2167,77.4833,81.63,77,35,4.03
331,Pangnirtung,CA,2021-09-21 21:39:25,66.1451,-65.7125,37.4,44,75,13.8
332,Volovo,UA,2021-09-21 21:42:10,48.5246,23.5056,45.64,72,100,1.45
333,Vidosi,BA,2021-09-21 21:42:11,43.7714,17.0283,53.11,84,0,7.47
334,San Jeronimo,PE,2021-09-21 21:42:11,-11.9472,-75.2829,59.4,51,82,7.96
335,San Martin,AR,2021-09-21 21:42:11,-33.081,-68.4681,70.34,39,0,21.27
336,Darab,IR,2021-09-21 21:42:12,28.7519,54.5444,78.67,23,2,2.64
337,Nardaran,AZ,2021-09-21 21:42:12,40.5561,50.0056,69.44,88,0,6.91
338,Pedernales,DO,2021-09-21 21:42:12,18.0384,-71.744,84.0,74,41,3.96
339,Smolenka,RU,2021-09-21 21:42:13,52.1352,113.4974,46.47,87,40,6.71
340,Belyy Yar,RU,2021-09-21 21:42:13,53.6039,91.3903,42.69,70,0,11.18
341,Hamilton,US,2021-09-21 21:42:13,39.1834,-84.5333,75.25,88,90,1.01
342,Faya,SA,2021-09-21 21:42:13,18.3851,42.4509,66.72,43,89,5.3
343,Bintulu,MY,2021-09-21 21:39:01,3.1667,113.0333,77.41,94,20,0.0
344,Socorro,US,2021-09-21 21:42:14,31.6546,-106.3033,84.09,25,20,18.41
345,Oslomej,MK,2021-09-21 21:42:14,41.5772,21.0,53.67,86,45,4.41
346,Huarmey,PE,2021-09-21 21:42:14,-10.0681,-78.1522,66.13,77,26,11.27
347,Cabedelo,BR,2021-09-21 21:42:14,-6.9811,-34.8339,79.47,82,7,10.27
348,Makakilo City,US,2021-09-21 21:42:09,21.3469,-158.0858,86.32,62,75,11.5
349,Jizan,SA,2021-09-21 21:42:15,17.3333,42.6667,88.74,48,77,1.05
350,Bitung,ID,2021-09-21 21:42:15,1.4451,125.1824,74.25,90,87,13.02
351,Homa Bay,KE,2021-09-21 21:42:15,-0.5273,34.4571,67.64,84,100,3.18
352,Cairns,AU,2021-09-21 21:42:16,-16.9167,145.7667,71.55,39,71,19.57
353,Port-Gentil,GA,2021-09-21 21:42:16,-0.7193,8.7815,78.76,83,75,11.5
354,Kapit,MY,2021-09-21 21:42:16,2.0167,112.9333,71.78,99,100,0.98
355,Paita,PE,2021-09-21 21:42:16,-5.0892,-81.1144,72.16,78,33,18.12
356,Tonantins,BR,2021-09-21 21:42:17,-2.8731,-67.8022,79.21,81,74,4.47
357,Praia Da Vitoria,PT,2021-09-21 21:42:17,38.7333,-27.0667,73.65,73,20,12.19
358,Mahebourg,MU,2021-09-21 21:42:17,-20.4081,57.7,70.09,68,40,11.5
359,Ahipara,NZ,2021-09-21 21:42:18,-35.1667,173.1667,62.29,78,100,19.08
360,Hasaki,JP,2021-09-21 21:42:18,35.7333,140.8333,70.2,88,100,4.32
361,Shingu,JP,2021-09-21 21:42:18,33.7333,135.9833,79.92,93,59,1.43
362,Terney,RU,2021-09-21 21:42:18,45.0503,136.6092,57.81,94,99,8.55
363,Bolobo,CD,2021-09-21 21:42:19,-2.1667,16.2333,76.71,75,14,4.21
364,Bedele,ET,2021-09-21 21:42:19,8.456,36.353,55.53,99,99,3.33
365,Vila Velha,BR,2021-09-21 21:42:19,-20.3297,-40.2925,80.55,74,0,6.91
366,Plettenberg Bay,ZA,2021-09-21 21:42:19,-34.0527,23.3716,52.88,83,2,5.44
367,Pandan Niog,PH,2021-09-21 21:42:20,6.2282,120.5631,79.5,82,100,14.79
368,Minas De Barroteran,MX,2021-09-21 21:42:20,27.6333,-101.2833,84.69,54,48,13.0
369,Thinadhoo,MV,2021-09-21 21:42:20,0.5333,72.9333,82.9,76,69,16.8
370,Pismo Beach,US,2021-09-21 21:42:20,35.1428,-120.6413,101.35,54,1,3.0
371,Grand Gaube,MU,2021-09-21 21:42:21,-20.0064,57.6608,70.2,68,4,4.0
372,Liverpool,GB,2021-09-21 21:42:21,53.4106,-2.9779,57.45,86,0,2.3
373,Morondava,MG,2021-09-21 21:42:21,-20.2833,44.2833,72.97,79,31,8.37
374,Coromandel,BR,2021-09-21 21:42:22,-18.4733,-47.2003,84.51,21,47,4.0
375,Pombia,IT,2021-09-21 21:42:22,45.653,8.6336,63.12,88,0,6.91
376,Svinita,RO,2021-09-21 21:42:22,44.4997,22.1061,53.13,70,24,5.7
377,College,US,2021-09-21 21:41:17,64.8569,-147.8028,37.58,61,90,6.91
378,Mahibadhoo,MV,2021-09-21 21:42:23,3.7833,72.9667,83.25,75,7,16.73
379,San Cristobal,VE,2021-09-21 21:42:23,7.7669,-72.225,82.58,98,100,4.38
380,Araxa,BR,2021-09-21 21:42:23,-19.5933,-46.9406,91.36,21,44,8.05
381,Oulainen,FI,2021-09-21 21:42:23,64.2667,24.8,37.26,94,6,5.46
382,Broken Hill,AU,2021-09-21 21:42:24,-31.95,141.4333,40.71,75,56,3.44
383,Kanlagay,PH,2021-09-21 21:42:24,5.8757,121.2915,78.22,84,100,6.64
384,Dehloran,IR,2021-09-21 21:42:24,32.6941,47.2679,85.44,16,0,5.53
385,Quarai,BR,2021-09-21 21:42:24,-30.3875,-56.4514,54.88,71,76,11.41
386,Mackay,AU,2021-09-21 21:42:25,-21.15,149.2,55.38,38,6,8.05
387,Kemi,FI,2021-09-21 21:42:25,65.8596,24.8228,37.17,87,90,5.75
388,Berga,NO,2021-09-21 21:42:25,60.392,5.328,57.15,87,75,18.41
389,Vila Franca Do Campo,PT,2021-09-21 21:42:25,37.7167,-25.4333,72.01,81,16,7.25
390,Jaisalmer,IN,2021-09-21 21:42:26,26.9147,70.9181,88.05,55,76,14.85
391,Phenix City,US,2021-09-21 21:42:26,32.471,-85.0008,90.18,63,90,5.75
392,Atambua,ID,2021-09-21 21:42:26,-9.1061,124.8925,72.66,77,42,4.63
393,Poum,NC,2021-09-21 21:42:26,-20.2333,164.0167,75.02,70,100,10.11
394,Manicore,BR,2021-09-21 21:42:27,-5.8092,-61.3003,87.46,48,75,3.69
395,Havelock,US,2021-09-21 21:42:27,34.8791,-76.9013,82.38,82,1,1.01
396,Assiniboia,CA,2021-09-21 21:42:27,49.6334,-105.9845,67.82,21,13,16.11
397,Sinnamary,GF,2021-09-21 21:42:27,5.3833,-52.95,79.93,83,90,9.08
398,Teguldet,RU,2021-09-21 21:42:28,57.3064,88.1667,30.83,97,74,5.93
399,Tarakan,ID,2021-09-21 21:42:28,3.3,117.6333,74.7,100,40,2.3
400,Ola,RU,2021-09-21 21:42:28,59.5833,151.2833,42.93,77,100,11.52
401,Westport,US,2021-09-21 21:42:28,41.1415,-73.3579,75.74,81,75,1.01
402,Walvis Bay,NA,2021-09-21 21:42:29,-22.9575,14.5053,54.09,93,15,4.61
403,Bandarbeyla,SO,2021-09-21 21:42:29,9.4942,50.8122,78.6,74,100,19.84
404,Ponta Do Sol,PT,2021-09-21 21:42:29,32.6667,-17.1,73.0,71,79,5.66
405,Esperance,AU,2021-09-21 21:40:28,-33.8667,121.9,51.64,41,2,15.64
406,Farah,AF,2021-09-21 21:42:29,32.5,62.5,69.46,20,0,3.91
407,Chenghai,CN,2021-09-21 21:42:30,23.4632,116.768,80.51,94,40,0.0
408,Ormara,PK,2021-09-21 21:42:30,25.2088,64.6357,80.29,87,30,15.21
409,Port-Cartier,CA,2021-09-21 21:42:30,50.0334,-66.8654,61.02,75,94,8.72
410,Chengde,CN,2021-09-21 21:42:30,40.9725,117.9361,51.87,87,88,4.14
411,Labuhan,ID,2021-09-21 21:42:31,-6.8844,112.2051,77.32,83,100,5.79
412,Ulagan,RU,2021-09-21 21:42:31,50.6321,87.9563,28.62,96,99,1.48
413,Lavrentiya,RU,2021-09-21 21:42:31,65.5833,-171.0,34.93,57,14,10.78
414,Sabang,ID,2021-09-21 21:42:31,5.8933,95.3214,82.09,74,100,21.52
415,Sfantu Gheorghe,RO,2021-09-21 21:42:32,45.8667,25.7833,41.27,76,28,4.32
416,Kaitangata,NZ,2021-09-21 21:42:32,-46.2817,169.8464,50.22,62,13,6.24
417,Raudeberg,NO,2021-09-21 21:42:32,61.9875,5.1352,55.96,91,100,10.0
418,Jawhar,SO,2021-09-21 21:42:33,2.7809,45.5005,74.86,83,20,11.52
419,Rassvet,RU,2021-09-21 21:42:33,46.8333,40.75,55.81,97,97,4.47
420,Mount Gambier,AU,2021-09-21 21:42:33,-37.8333,140.7667,49.91,100,75,5.75
421,Nome,US,2021-09-21 21:42:33,64.5011,-165.4064,36.16,56,75,8.05
422,Banjarmasin,ID,2021-09-21 21:42:34,-3.3244,114.591,73.54,96,97,3.18
423,Petropavlovka,RU,2021-09-21 21:42:34,50.6114,105.3196,36.59,87,32,2.15
424,Basco,PH,2021-09-21 21:42:34,20.4487,121.9702,83.82,75,78,14.47
425,Cabo San Lucas,MX,2021-09-21 21:37:40,22.8909,-109.9124,93.51,74,75,8.05
426,Pembroke,CA,2021-09-21 21:42:35,45.8168,-77.1162,71.67,74,99,10.18
427,Bowen,AU,2021-09-21 21:42:35,-20.0167,148.2333,59.22,32,72,17.47
428,Kajaani,FI,2021-09-21 21:42:35,64.2273,27.7285,28.45,93,0,2.3
429,Wuwei,CN,2021-09-21 21:42:35,37.9281,102.6414,66.7,30,100,3.11
430,Vanimo,PG,2021-09-21 21:42:36,-2.6741,141.3028,78.87,88,100,2.37
431,Darhan,MN,2021-09-21 21:42:36,49.4867,105.9228,38.64,94,39,4.65
432,Shenkursk,RU,2021-09-21 21:42:36,62.1091,42.896,31.78,95,72,4.7
433,Kautokeino,NO,2021-09-21 21:42:36,69.0125,23.0412,37.29,87,100,24.85
434,Fier,AL,2021-09-21 21:42:37,40.7239,19.5561,68.67,72,4,4.03
435,Khovu-Aksy,RU,2021-09-21 21:42:37,51.1333,93.6,30.27,72,96,1.36
436,Nalut,LY,2021-09-21 21:42:38,30.3333,10.85,83.16,17,0,9.44
437,Belmonte,BR,2021-09-21 21:42:38,-15.8631,-38.8828,79.3,84,86,13.0
438,General Roca,AR,2021-09-21 21:42:38,-39.0333,-67.5833,70.2,24,0,18.68
439,Sungaipenuh,ID,2021-09-21 21:42:38,-2.0833,101.3833,64.36,92,96,1.57
440,Bridgetown,BB,2021-09-21 21:42:39,13.1,-59.6167,86.49,70,40,12.66
441,Anchorage,US,2021-09-21 21:42:37,61.2181,-149.9003,45.43,47,1,11.99
442,Two Hills,CA,2021-09-21 21:42:39,53.7169,-111.7518,73.63,26,84,13.8
443,Inirida,CO,2021-09-21 21:42:39,3.8653,-67.9239,77.41,87,100,0.74
444,Yagodnoye,RU,2021-09-21 21:42:39,62.55,149.6667,29.48,87,92,2.51
445,Khapa,IN,2021-09-21 21:42:40,21.4333,78.9667,75.15,90,100,3.74
446,Progreso,MX,2021-09-21 21:42:40,21.2833,-89.6667,91.11,74,21,15.43
447,Opelousas,US,2021-09-21 21:42:40,30.5335,-92.0815,91.89,62,75,8.05
448,Port Hardy,CA,2021-09-21 21:42:40,50.6996,-127.4199,60.98,77,90,10.36
449,Yarega,RU,2021-09-21 21:42:41,63.4354,53.5765,40.32,75,100,4.5
450,Springdale,US,2021-09-21 21:42:15,36.1867,-94.1288,73.13,54,75,17.27
451,Shancheng,CN,2021-09-21 21:42:41,34.7953,116.0817,67.15,86,0,3.96
452,Erenhot,CN,2021-09-21 21:42:41,43.6475,111.9767,58.48,54,0,8.7
453,Moron,AR,2021-09-21 21:39:45,-34.6534,-58.6198,60.01,59,12,5.99
454,San Quintin,MX,2021-09-21 21:39:42,30.4833,-115.95,79.65,56,0,12.46
455,Cuenca,EC,2021-09-21 21:42:40,-2.8833,-78.9833,57.2,86,98,2.39
456,Meulaboh,ID,2021-09-21 21:42:42,4.1363,96.1285,74.62,90,100,4.54
457,Hit,IQ,2021-09-21 21:42:42,33.6416,42.8251,83.5,23,0,11.65
458,Jalu,LY,2021-09-21 21:42:42,29.0331,21.5482,88.5,17,0,6.96
459,Weligama,LK,2021-09-21 21:42:43,5.9667,80.4167,77.81,89,47,10.33
460,Ures,MX,2021-09-21 21:42:43,29.4333,-110.4,99.7,31,100,5.39
461,Fomboni,KM,2021-09-21 21:42:43,-12.28,43.7425,76.84,76,0,5.64
462,Laguna,US,2021-09-21 21:42:43,38.421,-121.4238,100.06,22,1,1.01
463,Oyama,JP,2021-09-21 21:42:44,36.3,139.8,73.04,73,31,0.65
464,Zeya,RU,2021-09-21 21:42:44,53.75,127.2667,41.45,86,7,5.23
465,Nizhniy Odes,RU,2021-09-21 21:42:44,63.6445,54.856,40.64,78,100,4.83
466,Upington,ZA,2021-09-21 21:42:45,-28.4478,21.2561,59.38,12,4,5.75
467,Muli,MV,2021-09-21 21:42:45,2.9167,73.5667,83.3,76,11,15.88
468,Palana,RU,2021-09-21 21:42:45,59.1167,159.9667,47.26,74,100,9.24
469,Liepaja,LV,2021-09-21 21:42:45,56.5419,21.0367,41.05,93,20,0.0
470,Kanashevo,RU,2021-09-21 21:42:46,55.2169,62.0634,34.36,77,1,7.25
471,Kaka,TM,2021-09-21 21:42:46,37.3482,59.6143,68.86,25,0,5.37
472,Tucumcari,US,2021-09-21 21:42:46,35.1717,-103.725,73.24,25,1,14.97
473,Port Hedland,AU,2021-09-21 21:42:46,-20.3167,118.5667,80.65,9,100,17.27
474,Aguia Branca,BR,2021-09-21 21:42:47,-18.9831,-40.7403,84.22,43,0,4.16
475,Kashima,JP,2021-09-21 21:42:47,33.1061,130.0906,73.11,93,44,2.86
476,Ayagoz,KZ,2021-09-21 21:42:47,47.9714,80.4392,32.77,75,0,9.86
477,Taoudenni,ML,2021-09-21 21:42:49,22.6783,-3.9836,98.82,8,0,11.12
478,Chulumani,BO,2021-09-21 21:42:49,-16.4096,-67.5263,67.08,85,66,3.09
479,Okhotsk,RU,2021-09-21 21:42:49,59.3833,143.3,44.65,61,85,12.57
480,Pankrushikha,RU,2021-09-21 21:42:49,53.8319,80.3406,36.61,92,100,8.39
481,Xianyang,CN,2021-09-21 21:42:50,34.3378,108.7026,63.64,94,0,2.24
482,Perth,AU,2021-09-21 21:38:54,-31.9333,115.8333,59.18,64,0,5.75
483,Baykit,RU,2021-09-21 21:42:50,61.67,96.37,36.1,99,100,3.56
484,Coxim,BR,2021-09-21 21:42:50,-18.5067,-54.76,94.77,15,6,7.11
485,Dolgorukovo,RU,2021-09-21 21:42:51,52.3195,38.3453,46.58,87,100,6.31
486,Vanavara,RU,2021-09-21 21:42:51,60.34,102.2797,31.28,98,44,5.7
487,Mutoko,ZW,2021-09-21 21:42:51,-17.397,32.2268,62.28,52,0,10.83
488,Buraydah,SA,2021-09-21 21:41:09,26.326,43.975,84.65,22,2,7.14
489,Kyrylivka,UA,2021-09-21 21:42:51,46.3759,35.3675,53.42,65,88,18.39
490,Umea,SE,2021-09-21 21:40:05,63.8284,20.2597,44.91,87,90,5.75
491,Dzilam Gonzalez,MX,2021-09-21 21:42:52,21.2833,-88.9333,86.88,63,69,10.71
492,Praia,CV,2021-09-21 21:42:52,14.9215,-23.5087,81.14,78,40,14.97
493,Victoria Point,AU,2021-09-21 21:42:52,-27.5833,153.3,63.18,50,17,3.0
494,Alexandria,EG,2021-09-21 21:42:53,31.2156,29.9553,80.56,78,0,12.66
495,Aktau,KZ,2021-09-21 21:42:54,43.65,51.2,64.98,24,68,23.85
496,Agadez,NE,2021-09-21 21:42:54,19.75,10.25,84.04,13,66,3.13
497,Horodyshche,UA,2021-09-21 21:42:54,49.2849,31.4451,44.01,86,100,13.11
498,Markova,UA,2021-09-21 21:42:55,48.6758,24.4138,45.16,70,100,3.96
499,Naica,MX,2021-09-21 21:42:55,27.85,-105.4833,79.56,41,98,34.16
500,Gladstone,AU,2021-09-21 21:42:55,-23.85,151.25,55.33,35,0,11.5
501,Paragominas,BR,2021-09-21 21:42:55,-2.9667,-47.4833,76.98,71,67,2.46
502,Lilongwe,MW,2021-09-21 21:42:56,-13.9669,33.7873,69.96,38,0,3.22
503,Grindavik,IS,2021-09-21 21:42:23,63.8424,-22.4338,42.75,87,40,25.32
504,Waipawa,NZ,2021-09-21 21:42:56,-41.4122,175.5153,54.45,86,100,4.68
505,Cockburn Town,TC,2021-09-21 21:42:11,21.4612,-71.1419,85.96,66,40,12.66
506,Hailey,US,2021-09-21 21:42:56,43.5196,-114.3153,66.9,33,1,9.22
507,Fallon,US,2021-09-21 21:38:04,39.4735,-118.7774,80.92,13,40,6.91
508,Fernie,CA,2021-09-21 21:42:57,49.5,-115.0687,64.49,43,3,5.32
509,Kenai,US,2021-09-21 21:41:07,60.5544,-151.2583,49.08,35,75,14.97
510,Dwarka,IN,2021-09-21 21:42:57,22.2394,68.9678,81.03,81,80,18.05
511,Port Macquarie,AU,2021-09-21 21:42:57,-31.4333,152.9167,53.56,59,45,14.94
512,Urumqi,CN,2021-09-21 21:42:01,43.801,87.6005,52.75,26,0,4.47
513,Mayo,US,2021-09-21 21:42:58,38.8876,-76.5119,80.58,73,75,1.01
514,Vagur,FO,2021-09-21 21:42:58,61.4732,-6.8119,50.11,92,100,30.4
515,La Rioja,ES,2021-09-21 21:42:49,42.25,-2.5,51.58,92,96,3.51
516,Bykovo,RU,2021-09-21 21:42:58,55.6361,38.0803,43.5,100,90,8.95
517,Tazovskiy,RU,2021-09-21 21:42:58,67.4667,78.7,33.71,76,100,15.3
518,Tura,IN,2021-09-21 21:41:32,25.5198,90.2201,72.97,82,100,2.33
519,Kuchinarai,TH,2021-09-21 21:42:59,16.541,104.05,73.45,96,78,3.74
520,Abengourou,CI,2021-09-21 21:42:59,6.7297,-3.4964,72.25,99,100,2.06
521,Zhigansk,RU,2021-09-21 21:42:59,66.7697,123.3711,37.87,78,100,12.57
522,Chara,RU,2021-09-21 21:42:59,56.9064,118.2631,52.14,83,94,1.48
523,Clarence Town,AU,2021-09-21 21:43:00,-32.5833,151.7833,53.82,69,9,6.29
524,Srednekolymsk,RU,2021-09-21 21:41:49,67.45,153.6833,34.23,42,100,4.09
525,Rocha,UY,2021-09-21 21:43:00,-34.4833,-54.3333,48.88,87,9,7.9
526,Mundo Nuevo,MX,2021-09-21 21:43:00,18.7,-95.5,85.28,73,100,9.75
527,Fredericton,CA,2021-09-21 21:40:04,45.9454,-66.6656,68.85,60,1,13.8
528,Kaniama,CD,2021-09-21 21:43:01,-7.5667,24.1833,80.19,37,84,2.71
529,Tynda,RU,2021-09-21 21:43:01,55.1667,124.7167,40.86,96,75,2.46
530,Tiarei,PF,2021-09-21 21:43:01,-17.5333,-149.3333,84.22,75,4,8.05
531,Lucea,JM,2021-09-21 21:43:01,18.451,-78.1736,86.86,80,77,12.68
532,Batticaloa,LK,2021-09-21 21:43:02,7.7102,81.6924,80.28,75,97,3.6
533,Riyadh,SA,2021-09-21 21:40:56,24.6877,46.7219,80.74,15,0,7.54
534,Misratah,LY,2021-09-21 21:43:02,32.3754,15.0925,82.83,68,0,13.51
535,Alencon,FR,2021-09-21 21:43:02,48.4333,0.0833,54.39,79,15,5.57
536,Tromso,NO,2021-09-21 21:43:03,69.6496,18.957,47.05,61,20,21.85
537,Udachnyy,RU,2021-09-21 21:43:03,66.4167,112.4,40.24,66,100,3.89
538,Sokolka,PL,2021-09-21 21:43:03,53.4072,23.5023,40.24,93,99,5.79
539,Portobelo,PA,2021-09-21 21:43:03,9.55,-79.65,81.01,76,100,5.64
540,Sarreguemines,FR,2021-09-21 21:43:04,49.0833,7.3333,51.35,82,76,3.71
541,Lincoln,US,2021-09-21 21:43:04,40.8,-96.667,73.31,37,75,1.99
542,Sovetskiy,RU,2021-09-21 21:43:04,61.3614,63.5842,41.0,87,100,7.14
543,Karpathos,GR,2021-09-21 21:43:05,35.507,27.2132,78.76,53,20,5.75
544,Tautira,PF,2021-09-21 21:43:05,-17.7333,-149.15,84.22,76,6,9.82
545,Guider,CM,2021-09-21 21:43:05,9.9342,13.9486,77.07,77,66,3.11
546,Lapua,FI,2021-09-21 21:43:05,62.9693,23.0088,30.34,92,6,4.32
547,Sao Filipe,CV,2021-09-21 21:41:25,14.8961,-24.4956,79.9,79,25,6.82
548,Homer,US,2021-09-21 21:38:26,59.6425,-151.5483,48.09,33,20,17.27
549,Prince Rupert,CA,2021-09-21 21:43:06,54.3161,-130.3201,57.29,91,90,13.8
550,Odweyne,SO,2021-09-21 21:43:06,9.4092,45.064,78.73,48,80,16.35
551,Leshukonskoye,RU,2021-09-21 21:43:06,64.8989,45.7622,32.18,93,17,1.99
552,Petatlan,MX,2021-09-21 21:43:07,17.5167,-101.2667,91.2,68,97,5.19
553,Sampit,ID,2021-09-21 21:43:07,-2.5333,112.95,71.42,98,100,2.51
